,show_id,type,director,release_year,duration,rating,genre
7098,s7953,Movie,James Toback,2006,88.0,18+,Horror
7099,s7954,Movie,Shakti Samanta,1981,143.0,G,Drama
7100,s7955,Movie,Richard Fleischer,1962,138.0,13+,Drama
7101,s7956,Movie,Siu-Tung Ching,1987,96.0,16+,Action
7102,s7957,Movie,Harald Reinl,1967,80.0,16+,Horror
7103,s7958,Movie,Michael Caleo,2006,97.0,R,Drama
7104,s7959,Movie,Emeka Ukaegbu,2021,77.0,16+,Drama
7105,s7960,Movie,Tchaiko Omawale,2019,87.0,16+,Drama
7106,s7961,Movie,Mark Sobel,2000,87.0,16+,Action
7107,s7962,Movie,Matthew Longfellow,2003,49.0,16+,Documentary
7108,s7964,Movie,Mark Savage,2020,86.0,18+,Action
7109,s7965,Movie,Harold Harris,1999,48.0,G,Action
7110,s7966,Movie,Fred Walton,1990,95.0,13+,Action
7111,s7967,Movie,Gregg Barson,2013,116.0,G,Comedy
7112,s7968,Movie,Raoul Walsh,1960,109.0,13+,Action
7113,s7969,Movie,Yuvraj Kumar,2017,122.0,18+,Action
7114,s7970,Movie,David Skato,2012,76.0,18+,Drama
7115,s7971,Movie,Peter Yates,1974,90.0,PG,Comedy
7116,s7972,Movie,Andrea Sedlackova,2014,99.0,13+,Drama
7117,s7973,Movie,Craig Roberts,2020,94.0,18+,Comedy
7118,s7974,Movie,David Lowell Rich,1977,93.0,16+,Action
7119,s7975,Movie,Jason Wan Lim,2014,93.0,18+,Comedy
7120,s7976,Movie,Siu-Tung Ching,1990,103.0,16+,Action
7121,s7977,Movie,Mel Brooks,1974,106.0,PG,Comedy
7122,s7978,Movie,Karen Shakhnazarov,1985,85.0,13+,Arts
7123,s7979,Movie,George Archainbaud,1953,58.0,13+,Western
7124,s7980,Movie,Chris Nickin,2012,85.0,16+,Drama
7125,s7981,Movie,Marc Rocco,1992,103.0,R,Drama
7126,s7982,Movie,George Archainbaud,1952,62.0,13+,Western
7127,s7983,Movie,James R. Temple,2021,57.0,16+,Drama
7128,s7984,Movie,A. C. Tirulokchandar,1962,156.0,G,Romance
7129,s7985,Movie,Chitralaya Gopu,1988,126.0,G,Drama
7130,s7986,Movie,George A. Johnson,2018,94.0,16+,Drama
7131,s7987,Movie,Mike Vogel,2009,81.0,18+,Comedy
7132,s7988,Movie,Jon Silver,2020,75.0,16+,Comedy
7133,s7989,Movie,Richard Blake,2020,87.0,7+,Drama
7134,s7990,Movie,Leah Walker,2013,79.0,18+,Drama
7135,s7991,Movie,Mike Robe,2001,89.0,7+,Drama
7136,s7992,Movie,Stevie Fernandez,2020,103.0,18+,Drama
7137,s7993,Movie,René Bjerregaard,2021,74.0,16+,Horror
7138,s7994,Movie,Robert Redford,2000,127.0,PG-13,Drama
7139,s7995,Movie,Sean Penn,2017,131.0,R,Drama
7140,s7996,Movie,John Carpenter,1980,90.0,R,Horror
7141,s7997,TV Show,,1959,2.0,13+,Western
7142,s7998,Movie,"Graham Phillips, Parker Phillips",2019,106.0,18+,Western
7143,s7999,Movie,Craig Macneill,2015,111.0,NR,Drama
7144,s8000,Movie,Joseph Novoa,2006,99.0,18+,Action
7145,s8001,Movie,Arul S,2020,115.0,13+,Action
7146,s8002,Movie,Rudrapatla Venugopal,2021,129.0,16+,Action
7147,s8003,Movie,A. V. Meiyappan A. T. Krishnaswamy,1945,118.0,G,Drama
7148,s8004,Movie,Rama Narayanan,1983,136.0,13+,Action
7149,s8005,Movie,L. Raja,1989,135.0,13+,Action
7150,s8006,Movie,Corey Grant,2015,95.0,16+,Comedy
7151,s8007,Movie,John Sayles,2004,128.0,R,Comedy
7152,s8008,Movie,Michael Moore,2007,124.0,PG-13,Documentary
7153,s8009,Movie,Nandha kishor,2021,151.0,13+,Action
7154,s8010,Movie,Shyam Prasad,2006,144.0,16+,Action
7155,s8011,Movie,A. Bhimsingh,1959,175.0,G,Drama
7156,s8012,Movie,Victor Halperin,1936,62.0,7+,Action
7157,s8013,Movie,K. S. Adhiyaman,2005,150.0,13+,Romance
7158,s8014,Movie,Shashank Udapurkar,2020,133.0,G,Drama
7159,s8015,Movie,Michael Crichton,1989,99.0,R,Romance
7160,s8016,Movie,Doug Ellin,2006,89.0,R,Comedy
7161,s8017,Movie,T. R. Ramanna,1965,170.0,G,Comedy
7162,s8018,Movie,Omar Lulu,2019,119.0,13+,Comedy
7163,s8019,Movie,Hark Tsui,1994,97.0,16+,Action
7164,s8020,Movie,Hark Tsui,1991,135.0,R,Action
7165,s8021,Movie,Ricardo Benet,2020,80.0,13+,Drama
7166,s8022,Movie,Adam Goldberg,2015,98.0,R,Comedy
7167,s8023,Movie,George Archainbaud,1952,62.0,13+,Western
7168,s8024,Movie,Thor Moreno,2021,77.0,7+,Drama
7169,s8025,Movie,Amit Saxena,2021,114.0,18+,Romance
7170,s8026,Movie,Kevin Connor,1995,176.0,16+,Drama
7171,s8027,Movie,Patricia Cardoso,2010,88.0,13+,Drama
7172,s8028,Movie,Griff Furst,2010,92.0,R,Action
7173,s8029,Movie,K. Shankar,1968,166.0,G,Action
7174,s8030,Movie,Bhimrao Mude,2016,123.0,13+,Comedy
7175,s8031,Movie,David Hemmings,1978,106.0,R,Drama
7176,s8032,Movie,Saidi Reddy Chittepu,2021,103.0,13+,Drama
7177,s8033,Movie,Stanley Donen,1958,100.0,13+,Comedy
7178,s8034,Movie,Mat Hodgson,2019,84.0,NR,Documentary
7179,s8035,Movie,Shyamaprasad,2018,137.0,13+,Romance
7180,s8036,Movie,Alan Chan,2012,73.0,PG-13,Western
7181,s8037,Movie,George Ungar,2000,88.0,18+,Action
7182,s8038,TV Show,,2008,1.0,TV-G,Animation
7183,s8039,Movie,Mike Robe,1997,92.0,16+,Drama
7184,s8040,Movie,Spiro Razatos,1991,86.0,PG-13,Action
7185,s8041,Movie,Ed Bye,1996,109.0,18+,Arts
7186,s8042,Movie,Michael P Blevins,2021,96.0,16+,Horror
7187,s8043,Movie,Simon Bird,2021,86.0,16+,Comedy
7188,s8044,Movie,Gary Burns,2005,88.0,16+,Action
7189,s8045,Movie,William Jewell,2021,91.0,18+,Horror
7190,s8046,Movie,George Kaczender,1991,93.0,7+,Drama
7191,s8047,Movie,Sakthi Chidambaram,2019,112.0,G,Action
7192,s8049,Movie,Tom Gries,1975,97.0,16+,Action
7193,s8050,Movie,Anindya Bikash Dutta,2014,144.0,13+,Comedy
7194,s8051,Movie,Ravi Kumar,2016,102.0,PG-13,Drama
7195,s8052,Movie,Alex T. Hwang,2021,83.0,16+,Comedy
7196,s8053,Movie,George Archainbaud,1952,62.0,13+,Western
7197,s8054,Movie,Michelle Danner,2020,99.0,16+,Drama
7198,s8055,Movie,George Archainbaud,1952,62.0,13+,Western
7199,s8056,Movie,Ian Toyton,1995,92.0,G,Action
7200,s8057,Movie,Roger Vadim,1988,98.0,R,Comedy
7201,s8059,Movie,Derek Diorio,2005,98.0,16+,Comedy
7202,s8060,Movie,Harry Winer,1999,91.0,13+,Drama
7203,s8061,Movie,Joseph Novoa,2010,101.0,18+,Drama
7204,s8062,Movie,"Siu-Tung Ching, Hark Tsui",1991,109.0,16+,Action
7205,s8063,Movie,Aidan Belizaire,2016,96.0,18+,Comedy
7206,s8064,Movie,"Jesse Holland, Andy Mitton",2010,100.0,18+,Horror
7207,s8065,Movie,Hakan Sahin,2020,76.0,13+,Arthouse
7208,s8066,Movie,Richard E. Grant,2006,100.0,R,Drama
7209,s8067,Movie,Anthony Solorzano,2019,105.0,18+,Comedy
7210,s8068,Movie,Jai Krishna,2014,136.0,13+,Action
7211,s8069,Movie,Elia K. Schneider,2010,89.0,16+,Arthouse
7212,s8070,Movie,J.S. Cardone,2001,101.0,R,Drama
7213,s8071,Movie,,2001,148.0,R,Drama
7214,s8072,TV Show,,2018,15.0,TV-14,Comedy
7215,s8073,Movie,Tim Fywell,2009,89.0,16+,Drama
7216,s8074,Movie,Michael Ritchie,1983,103.0,R,Comedy
7217,s8075,Movie,Rich Cowan,2011,92.0,R,Suspense
7218,s8076,Movie,Ulli Lommel,2009,82.0,R,Horror
7219,s8077,Movie,Antwan Smith,2008,107.0,R,Suspense
7220,s8078,Movie,Bob Rafelson,1972,104.0,R,Drama
7221,s8079,Movie,Lek Kitaparaporn,2007,92.0,R,Action
7222,s8080,Movie,Dario Piana,2007,87.0,R,Horror
7223,s8081,Movie,Victor Varnado,2010,82.0,18+,Arts
7224,s8082,Movie,John Lee Hancock,2004,137.0,PG-13,Action
7225,s8083,Movie,Daryl Duke,1986,127.0,R,Drama
7226,s8084,Movie,David Frazee,2014,88.0,R,Action
7227,s8085,Movie,Charles McDougall,2006,87.0,13+,Drama
7228,s8086,Movie,Félix Koch,2018,103.0,13+,Comedy
7229,s8087,Movie,Marshall Brickman,2001,76.0,16+,Comedy
7230,s8088,Movie,Santhana Bharathi,1993,155.0,G,Comedy
7231,s8089,Movie,Ed Blum,2006,92.0,16+,Comedy
7232,s8090,Movie,"Cameron Cairnes, Colin Cairnes",2016,80.0,16+,Horror
7233,s8091,Movie,CHILLZ MENTAL,2017,54.0,18+,Action
7234,s8092,Movie,William Dear,2000,92.0,G,Comedy
7235,s8093,Movie,Carlo Carlei,2013,119.0,13+,Drama
7236,s8094,Movie,Dylan Kidd,2002,106.0,R,Comedy
7237,s8095,Movie,Julian Grant,2001,95.0,R,Action
7238,s8096,Movie,Julian Grant,2001,93.0,R,Action
7239,s8097,Movie,Henry Kynge,2019,47.0,13+,Action
7240,s8098,Movie,Sheldon Larry,2004,90.0,18+,Drama
7241,s8099,Movie,Carl Tibbetts,2011,90.0,R,Drama
7242,s8100,Movie,Todd Komarnicki,2007,92.0,R,Drama
7243,s8101,Movie,Chee Keong Cheung,2019,118.0,16+,Action
7244,s8102,Movie,Michelle MacLaren,2006,92.0,R,Horror
7245,s8103,Movie,Kunihiko Yuyama,2001,73.0,G,Animation
7246,s8104,Movie,Tim Burton,2001,120.0,PG-13,Drama
7247,s8105,Movie,Phillip Noyce,1992,117.0,R,Action
7248,s8106,Movie,Matt Johnson,2016,94.0,R,Suspense
7249,s8107,Movie,Hark Tsui,1993,112.0,R,Action
7250,s8108,Movie,Ol Parker,2013,103.0,PG-13,Drama
7251,s8109,Movie,"Scott Beck, Bryan Woods",2015,84.0,R,Fantasy
7252,s8110,Movie,Ward Crockett,2010,91.0,18+,Horror
7253,s8111,Movie,Jay Karas,2011,58.0,18+,Arts
7254,s8112,Movie,Tony Bill,1994,95.0,R,Comedy
7255,s8113,Movie,Jesse Warn,2003,92.0,R,Suspense
7256,s8114,Movie,Amir Valinia,2008,84.0,16+,Action
7257,s8115,Movie,Mike Snyder,1990,91.0,18+,Action
7258,s8116,Movie,Menno Meyjes,2002,109.0,R,Drama
7259,s8117,Movie,Clive Tonge,2018,99.0,R,Horror
7260,s8118,Movie,,2021,41.0,G,Animation
7261,s8119,Movie,Severin Eskeland,2021,85.0,18+,Horror
7262,s8120,Movie,Caro Meldrum-Hanna,2014,43.0,13+,Documentary
7263,s8121,Movie,Paul Schrader,1992,103.0,R,Drama
7264,s8122,Movie,"Robert Cammisa, Dennis Donovan, Patrick Hendrickson",2012,81.0,16+,Western
7265,s8123,Movie,Michael Greenspan,2013,95.0,R,Drama
7266,s8124,TV Show,,2018,1.0,13+,Drama
7267,s8125,Movie,Stephen Shimek,2014,91.0,13+,Action
7268,s8126,Movie,Rebecca Weaver,2018,115.0,16+,Comedy
7269,s8127,TV Show,,2021,1.0,16+,TV Shows
7270,s8128,Movie,G Ramesh,2021,120.0,13+,Romance
7271,s8129,Movie,Beasy Jones,2021,101.0,16+,Comedy
7272,s8130,Movie,Jeff Buhler,2008,89.0,R,Horror
7273,s8131,Movie,Danny Cannon,1998,101.0,R,Horror
7274,s8132,Movie,David Mamet,2001,109.0,R,Action
7275,s8133,Movie,"Christian Bisceglia, Ascanio Malgarini",2012,84.0,18+,Horror
7276,s8134,Movie,Steve Antin,2006,94.0,R,Horror
7277,s8135,Movie,David A. Cross,2005,89.0,18+,Horror
7278,s8136,Movie,Don Mcbrearty,2004,87.0,13+,Drama
7279,s8137,Movie,Ray Xue,2020,90.0,18+,Horror
7280,s8138,Movie,Richard Bates Jr.,2012,81.0,16+,Horror
7281,s8139,Movie,Michael Feifer,2007,90.0,R,Horror
7282,s8140,Movie,Henry Alex Rubin,2013,115.0,R,Drama
7283,s8141,Movie,Shawn Cain,2021,93.0,18+,Horror
7284,s8142,Movie,Sidney J. Furie,2004,98.0,R,Action
7285,s8143,Movie,Brian Netto,2014,88.0,18+,Horror
7286,s8144,Movie,Mark Steven Johnson,2003,104.0,PG-13,Action
7287,s8145,Movie,James Sadwith,2016,95.0,PG-13,Arthouse
7288,s8146,Movie,Piers Haggard,1997,90.0,16+,Drama
7289,s8147,Movie,Christopher Morahan,1986,96.0,PG,Comedy
7290,s8148,TV Show,,2021,1.0,13+,Science Fiction
7291,s8149,Movie,Wayne Wang,1998,99.0,R,Romance
7292,s8150,Movie,Amir Valinia,2008,81.0,R,Horror
7293,s8151,Movie,Armand Mastroianni,1989,87.0,R,Horror
7294,s8152,Movie,Nanni Loy,1980,87.0,13+,Action
7295,s8153,Movie,Michael Feifer,2008,93.0,R,Drama
7296,s8154,Movie,Carl Prechezer,2000,99.0,R,Comedy
7297,s8155,Movie,Sean Haitz,2019,81.0,18+,Horror
7298,s8157,Movie,John Whitesell,2011,113.0,NR,Comedy
7299,s8158,Movie,John Whitesell,2011,107.0,PG-13,Comedy
7300,s8159,Movie,"Wolf Wolff, Ohmuthi",2008,92.0,R,Horror
7301,s8160,Movie,H. Krvavac,1979,101.0,13+,Action
7302,s8161,TV Show,,2021,1.0,NR,Drama
7303,s8162,Movie,Michael Bay,1998,151.0,PG-13,Action
7304,s8163,Movie,Vaughn Taylor,2012,91.0,PG-13,Action
7305,s8165,Movie,Marek Kanievska,2005,105.0,R,Drama
7306,s8166,Movie,Tom McLoughlin,1996,92.0,13+,Drama
7307,s8167,Movie,Alejandro G. Iñárritu,2003,125.0,R,Drama
7308,s8168,Movie,Pritesh Chheda,2006,82.0,18+,Suspense
7309,s8169,Movie,Ram Gopal Varma,2021,113.0,18+,Horror
7310,s8170,Movie,Marc Webb,2009,95.0,PG-13,Comedy
7311,s8171,Movie,Gideon Raff,2009,94.0,R,Horror
7312,s8173,Movie,James Ivory,2005,136.0,PG-13,Arthouse
7313,s8174,Movie,Nick Cheung,2018,111.0,16+,Action
7314,s8175,Movie,Richard Lester,1974,107.0,PG,Action
7315,s8176,Movie,Craig Johnson,2014,93.0,R,Comedy
7316,s8177,Movie,David Jung,2014,83.0,R,Horror
7317,s8178,Movie,Brad Furman,2011,118.0,R,Drama
7318,s8179,Movie,Jonathan Kasdan,2012,95.0,PG-13,Comedy
7319,s8180,Movie,Luis Buñuel,1972,102.0,G,Comedy
7320,s8181,Movie,William Tannen,2006,91.0,R,Action
7321,s8182,Movie,J.T. Petty,2009,96.0,R,Horror
7322,s8183,Movie,David Peoples,1990,91.0,R,Action
7323,s8184,Movie,Christian Duguay,1997,119.0,R,Action
7324,s8185,Movie,Dwight H. Little,2011,91.0,R,Action
7325,s8186,Movie,Mitchell Lichtenstein,2008,94.0,R,Horror
7326,s8187,Movie,Craig McMahon,2020,94.0,13+,Romance
7327,s8188,Movie,Bill Marin,2013,83.0,G,Documentary
7328,s8189,Movie,Manny Coto,1998,101.0,PG,Action
7329,s8190,Movie,Lance Doty,2008,110.0,R,Action
7330,s8191,Movie,Ken Russell,1988,89.0,R,Comedy
7331,s8192,Movie,Julian Grant,2001,95.0,R,Action
7332,s8193,Movie,Neil Abramson,1998,90.0,R,Comedy
7333,s8194,Movie,Ringo Lam,2001,100.0,R,Adventure
7334,s8195,Movie,Pierre Salvadori,2008,106.0,PG-13,Arthouse
7335,s8196,Movie,Carles Torrens,2016,94.0,R,Arthouse
7336,s8197,Movie,Roy Knyrim,2007,84.0,R,Horror
7337,s8198,Movie,Bruce Beresford,2016,105.0,PG-13,Comedy
7338,s8199,Movie,Craig Ross Jr.,2004,87.0,R,Drama
7339,s8200,Movie,Darren Lynn Bousman,2012,112.0,18+,Horror
7340,s8201,Movie,Paolo Barzman,2002,94.0,PG-13,Drama
7341,s8202,Movie,John Badham,1998,107.0,R,Drama
7342,s8203,Movie,Indar Dzhendubaev,2017,107.0,16+,Action
7343,s8204,Movie,John Stalberg,2012,100.0,R,Comedy
7344,s8205,Movie,Adam Green,2007,84.0,R,Horror
7345,s8206,Movie,Harold Guskin,2013,93.0,R,Drama
7346,s8207,Movie,Sterling Macer Jr.,2020,109.0,16+,Drama
7347,s8208,Movie,Andrew Bush,2016,87.0,PG-13,Comedy
7348,s8209,Movie,Michael Goldbach,2010,98.0,R,Drama
7349,s8210,Movie,Gregg Bishop,2008,87.0,R,Comedy
7350,s8211,Movie,Marco Bazzi,2020,103.0,13+,Documentary
7351,s8212,Movie,Martin Ritt,1983,120.0,PG,Drama
7352,s8213,Movie,Joseph C Tury,2021,63.0,13+,Documentary
7353,s8214,Movie,"Melissa Talbot, Mike Jeffers",2020,89.0,13+,Comedy
7354,s8215,Movie,Zackary Adler,2020,81.0,R,Comedy
7355,s8216,Movie,Lev L. Spiro,2016,90.0,R,Comedy
7356,s8217,Movie,"Cuba Gooding,  Jr.",2018,111.0,18+,Action
7357,s8218,Movie,Kevin O'Neill,2012,83.0,R,Comedy
7358,s8219,Movie,Michael Keusch,2006,94.0,R,Action
7359,s8220,Movie,Tim McCanlies,2011,100.0,PG,Drama
7360,s8221,Movie,"Alex Gregory, Peter Huyck",2011,95.0,18+,Comedy
7361,s8222,TV Show,,2021,1.0,G,Animation
7362,s8223,Movie,Natty Kumar,2017,125.0,G,Drama
7363,s8224,Movie,Charles Finch,1993,103.0,R,Drama
7364,s8225,Movie,Lisa Ellzey,2020,90.0,R,Suspense
7365,s8226,Movie,Kris Kertanian,2021,97.0,18+,Action
7366,s8227,Movie,Dante Tomaselli,2013,93.0,R,Horror
7367,s8228,Movie,Bill Corcoran,1997,91.0,13+,Drama
7368,s8229,Movie,Richard Green,2021,75.0,18+,Horror
7369,s8230,Movie,Dinesh Selvaraj,2018,116.0,13+,Action
7370,s8231,Movie,V. Z. Durai,2005,159.0,13+,Action
7371,s8232,TV Show,,2021,1.0,TV-14,Adventure
7372,s8233,Movie,Terence Young,1972,125.0,PG,Drama
7373,s8234,Movie,David S. Goyer,2009,89.0,NR,Suspense
7374,s8235,Movie,Suzy Brack,2009,89.0,PG-13,Suspense
7375,s8236,Movie,James Frawley,2000,88.0,13+,Comedy
7376,s8237,Movie,David Fincher,2010,120.0,PG-13,Comedy
7377,s8238,Movie,Daria Nazarova,2021,78.0,16+,Drama
7378,s8239,Movie,Ben Ryder,2018,67.0,7+,Documentary
7379,s8240,Movie,Scott Hester,2013,79.0,13+,Western
7380,s8241,Movie,Kieron J. Walsh,1997,87.0,16+,Drama
7381,s8242,Movie,Christopher Morahan,1996,122.0,16+,Drama
7382,s8243,Movie,John Moore,2006,110.0,R,Horror
7383,s8244,Movie,,2006,110.0,R,Drama
7384,s8245,Movie,Torey Haas,2017,81.0,16+,Action
7385,s8246,Movie,Mary McMurray,1994,83.0,18+,Drama
7386,s8247,Movie,Joseph Sargent,1998,92.0,16+,Drama
7387,s8248,Movie,Melville Shavelson,1975,96.0,13+,Drama
7388,s8249,Movie,Metin Huseyin,2004,59.0,16+,Drama
7389,s8250,Movie,Alex de la Iglesia,2011,105.0,R,Comedy
7390,s8251,Movie,Lisa Cholodenko,2010,107.0,R,Comedy
7391,s8252,Movie,Jimmy Dasaint,2021,67.0,18+,Action
7392,s8253,Movie,"Ryan Keating, Daniel Dollase, Zoe Tweedie",2021,54.0,13+,Action
7393,s8254,Movie,Francisco Ramalho Jr.,2021,97.0,13+,Comedy
7394,s8255,Movie,James D.R. Hickox,2002,102.0,R,Drama
7395,s8256,Movie,Jorge Ameer,2020,132.0,18+,LGBTQ
7396,s8257,Movie,Bert I. Gordon,1960,84.0,13+,Action
7397,s8258,Movie,Rob Minkoff,2002,78.0,PG,Comedy
7398,s8259,Movie,Rob Minkoff,1999,85.0,PG,Action
7399,s8260,Movie,Tenill Ransom,2021,96.0,16+,Horror
7400,s8261,TV Show,,2021,2.0,7+,Special Interest
7401,s8262,Movie,Ulli Lommel,2008,81.0,R,Drama
7402,s8263,Movie,Gary Yates,2010,87.0,13+,Suspense
7403,s8264,Movie,Kerry Conran,2004,107.0,PG,Action
7404,s8265,Movie,Edward Anderson,2009,107.0,R,Drama
7405,s8266,Movie,Scott Hester,2019,71.0,13+,Western
7406,s8267,Movie,Jim Field Smith,2010,105.0,R,Comedy
7407,s8268,Movie,Vu Duc Thang,2018,107.0,13+,Arts
7408,s8269,Movie,John Oak Dalton,2019,75.0,16+,Horror
7409,s8270,Movie,Andrew V. McLaglen,1984,106.0,13+,Action
7410,s8271,Movie,Rotimi Akanbi,2020,99.0,18+,Drama
7411,s8272,Movie,Jonathan Mumm,2003,88.0,18+,Horror
7412,s8273,Movie,Roger Armstrong,2014,79.0,16+,Horror
7413,s8274,Movie,Rogers Conners,2021,99.0,18+,Drama
7414,s8275,Movie,S. P. Muthuraman,1989,150.0,13+,Action
7415,s8276,Movie,James D. Parriott,1998,81.0,16+,Drama
7416,s8277,Movie,Senthilnathan,1989,136.0,G,Comedy
7417,s8278,Movie,Bob Balaban,1989,82.0,R,Comedy
7418,s8279,Movie,Pia Justine Cruz,2020,91.0,16+,Suspense
7419,s8280,Movie,Jeethu Joseph,2015,172.0,13+,Drama
7420,s8281,Movie,Naressh Kuppili,2021,136.0,13+,Action
7421,s8282,Movie,Todd Sheets,2014,74.0,18+,Horror
7422,s8283,Movie,John Patterson,1995,91.0,13+,Drama
7423,s8284,Movie,B. Ashok Kumar,2017,122.0,G,Action
7424,s8285,Movie,Jared Hess,2006,92.0,PG,Comedy
7425,s8286,Movie,Tara Johnson-Medinger,2020,101.0,13+,Comedy
7426,s8287,Movie,Robin Christian,2014,98.0,13+,Kids
7427,s8288,Movie,Sidney Lumet,1974,127.0,PG,Drama
7428,s8289,Movie,Susanna White,2005,84.0,16+,Drama
7429,s8290,Movie,Mike Ockrent,1993,92.0,16+,Drama
7430,s8291,Movie,John Strickland,1994,71.0,16+,Drama
7431,s8292,Movie,Glenn Jordan,2001,92.0,16+,Drama
7432,s8293,Movie,Jeremiah McLamb,2009,97.0,16+,Drama
7433,s8294,Movie,Sebastian Silva,2013,98.0,R,Horror
7434,s8295,Movie,Bramma,2017,129.0,G,Comedy
7435,s8296,Movie,Diarmuid Lawrence,1996,94.0,18+,Drama
7436,s8297,Movie,Nick Ward,1996,73.0,18+,Drama
7437,s8298,Movie,Alexander Kaminer,2016,100.0,16+,Action
7438,s8299,Movie,Tim Fywell,1995,81.0,18+,Drama
7439,s8300,Movie,Priyadarshan,2003,154.0,13+,Romance
7440,s8301,Movie,David Hinton,1994,53.0,18+,Drama
7441,s8302,Movie,Krishnan-Panju,1956,137.0,G,Drama
7442,s8303,Movie,E Ibrahim,2020,110.0,G,Horror
7443,s8304,Movie,Adrian Leon,2021,94.0,16+,Horror
7444,s8305,Movie,Stephen Kay,2011,87.0,16+,Drama
7445,s8306,Movie,David Gelb,2011,82.0,PG,Documentary
7446,s8307,Movie,Sylvain White,2006,92.0,R,Horror
7447,s8308,Movie,Adrian Konstant,2013,106.0,13+,Drama
7448,s8309,Movie,"Arron Blake, Darius Shu",2021,48.0,18+,Drama
7449,s8310,Movie,"Benjamin Turner, Gabe Turner",2016,103.0,NR,Documentary
7450,s8311,Movie,Simon Langton,1994,120.0,18+,Drama
7451,s8312,Movie,Jae Sinclair,2021,108.0,18+,Suspense
7452,s8313,Movie,Francesco Mandelli,2019,89.0,16+,Comedy
7453,s8314,Movie,Jeff Leroy,2014,80.0,18+,Action
7454,s8315,Movie,Bill Paxton,2002,100.0,R,Drama
7455,s8316,Movie,Barbara Topsøe-Rothenborg,2021,100.0,16+,Comedy
7456,s8317,Movie,Kerstin Karlhuber,2017,92.0,16+,Drama
7457,s8318,Movie,Michael Almereyda,2016,98.0,PG-13,Drama
7458,s8319,Movie,Marcus Gautesen,2003,94.0,13+,Comedy
7459,s8320,Movie,Spike Lee,1989,121.0,R,Comedy
7460,s8321,Movie,Joseph Novoa,2000,85.0,18+,Drama
7461,s8322,Movie,Neil LaBute,2010,92.0,R,Comedy
7462,s8323,Movie,Benjamin Thomas,2018,81.0,18+,Horror
7463,s8324,TV Show,,2000,1.0,TV-PG,TV Shows
7464,s8325,Movie,Mark Steven Johnson; Mark Johnson,2003,133.0,NR,Action
7465,s8326,Movie,"Joseph Mathew, Dan DeVivo",2006,95.0,13+,Special Interest
7466,s8327,TV Show,,2002,1.0,18+,Drama
7467,s8328,Movie,Timothy Armstrong,2012,92.0,PG,Faith and Spirituality
7468,s8329,Movie,Brett Kelly,2021,69.0,18+,Horror
7469,s8330,Movie,Ron Maxwell,2013,120.0,PG-13,Drama
7470,s8331,Movie,Mike Nichols,2004,104.0,R,Drama
7471,s8332,Movie,Paul Weitz,2009,109.0,PG-13,Kids
7472,s8333,Movie,Kay Cannon,2021,112.0,PG,Comedy
7473,s8334,Movie,Kate Sweeney,2021,54.0,18+,Arts
7474,s8335,Movie,Rel Dowdell,2012,103.0,R,Action
7475,s8336,Movie,Ján Sabol,2019,105.0,18+,Drama
7476,s8337,Movie,Donald Lawrence Flaherty,2014,85.0,18+,Action
7477,s8339,Movie,Adrian Konstant,2016,86.0,13+,Comedy
7478,s8340,Movie,Eric Power,2020,75.0,16+,Animation
7479,s8341,Movie,Aaron McJames,2021,92.0,16+,Science Fiction
7480,s8342,Movie,Savannah Gisleson,2021,86.0,18+,Comedy
7481,s8343,Movie,Daniel Lusko,2021,88.0,16+,Science Fiction
7482,s8344,Movie,Karen Schuback,2021,104.0,16+,Drama
7483,s8345,Movie,,1992,127.0,R,Drama
7484,s8346,Movie,"Anna Utrecht, Octavio Lasheras",2021,78.0,13+,Drama
7485,s8347,Movie,Radha Mohan,2018,127.0,13+,Drama
7486,s8348,Movie,Marc Webb,2009,95.0,PG-13,Arts
7487,s8349,Movie,Matt O'Dowd,2019,58.0,18+,Arts
7488,s8350,Movie,Bruce Bilson,1976,70.0,13+,Action
7489,s8351,Movie,Neil Marshall,2006,99.0,R,Adventure
7490,s8352,Movie,Yuvaraj Subramani,2020,117.0,13+,Comedy
7491,s8353,Movie,Michael Keusch,2006,96.0,R,Action
7492,s8354,Movie,Bharathiraja,1986,137.0,G,Romance
7493,s8355,Movie,Ralph Bakshi,1972,79.0,18+,Animation
7494,s8356,Movie,Elia K. Schneider,2004,107.0,18+,Action
7495,s8357,Movie,Julie Crisante,2021,91.0,16+,Suspense
7496,s8358,Movie,Domben Chisom,2021,71.0,16+,Drama
7497,s8359,Movie,Paul Ragsdale,2021,79.0,18+,Horror
7498,s8360,Movie,Harry Michell,2021,85.0,16+,Comedy
7499,s8361,Movie,Jose Montesinos (Frenzy),2021,85.0,16+,Horror
7500,s8362,Movie,Nikk Bergman,2021,70.0,18+,Horror
7501,s8363,Movie,Jeffrey J. Moore,2021,89.0,16+,Romance
7502,s8364,Movie,Rick Alverson,2015,103.0,R,Comedy
7503,s8365,Movie,PAUL APEL PAPEL (DGN),2021,97.0,16+,Drama
7504,s8366,Movie,Lazar Vukovic,2021,79.0,G,Comedy
7505,s8367,Movie,Mohit Suri,2013,127.0,G,International
7506,s8368,Movie,"Luvia Petersen, Alison Ward",2021,78.0,16+,Drama
7507,s8369,Movie,Kim Jeong-Yong,2021,87.0,13+,Science Fiction
7508,s8370,Movie,Katie Mitchell,1995,87.0,18+,Drama
7509,s8371,TV Show,,2021,1.0,16+,Action
7510,s8372,Movie,Catherine Morshead,1999,121.0,16+,Drama
